_id,BIN,SumAREA,WMeanAREA,MaxAREA,MaxVIEWS,MaxSOLAR,WMeanVIEWS,WMeanSOLAR,WMeanCOMPACTNESS,MaxWIDTH,HEIGHTROOF,YEAR,NAME,BBL,LandUseString,ASPECT,SUBWAY800,SUBWAY400,SBIN
167,1002379,7970.67,2656.85,2658.68,0.34,0.23,9.37,0.23,0.82,26.97,32.57,1925,,1001990026,MIXED,SIDEBLOCK,5,3,S1002379
168,1002380,5973.96,1493.49,1493.49,2.27,2.11,52.99,1.54,0.91,30.41,41.14,1950,,1001990027,COMMERCIAL,CORNERBLOCK,5,3,S1002380
169,1002381,2115.11,1057.55,1057.55,0.3,0.5,8.21,0.44,0.86,21.65,26.06,1940,,1001990028,COMMERCIAL,SIDEBLOCK,5,3,S1002381
170,1002382,30881.63,4411.69,4413.2,3.06,3.32,55.23,1.92,0.89,49.15,77.12,1915,,1001990034,MIXED,CORNERBLOCK,5,3,S1002382
171,1002383,9750.8,2437.7,2442.11,1.15,2.26,22.28,1.04,0.77,25.23,48.89,1902,,1001990127,MIXED,SIDEBLOCK,5,3,S1002383
172,1002384,7795.75,1299.31,1299.74,0.67,0.31,14.46,0.15,0.95,26.97,57.3,1915,,1002000005,MIXED,SIDEBLOCK,5,3,S1002384
173,1002385,22797.94,3256.83,3272.23,3.74,6.03,32.71,1.28,0.74,42.88,69.19,1915,,1002000006,MIXED,SIDEBLOCK,5,3,S1002385
174,1002386,15010.26,2501.85,2513.37,0.93,2.73,14.56,0.58,0.8,25.23,52.35,1910,,1002000008,MIXED,SIDEBLOCK,5,3,S1002386
175,1002387,8024.49,2674.83,2674.83,0.34,0.15,9.32,0.13,0.82,26.97,33.23,1910,,1002000009,MIXED,SIDEBLOCK,5,3,S1002387
176,1002388,15128.66,2521.44,2524.13,1,5.5,13.6,1.24,0.8,25.23,48.4,1910,,1002000010,MIXED,SIDEBLOCK,5,3,S1002388
177,1002389,15941.34,2657.07,2690.97,0.92,3.81,11.74,0.74,0.81,26.97,51.48,1910,,1002000011,MIXED,SIDEBLOCK,5,3,S1002389
178,1002390,12507.65,1786.81,1786.81,3.85,4.05,27.88,0.93,0.87,24.61,72.75,1915,,1002000016,COMMERCIAL,SIDEBLOCK,5,3,S1002390
179,1002391,27038.92,3862.73,3864.24,7.82,7.52,73.34,2.38,0.98,50.3,76.28,1951,,1002000017,COMMERCIAL,CORNERBLOCK,5,3,S1002391
180,1002392,10758.52,1793.05,1797.57,0.33,1,8.14,0.5,0.85,23.33,49.44,1915,,1002000019,MIXED,SIDEBLOCK,5,3,S1002392
181,1002393,12696.02,2115.97,2120.49,1.49,7.04,17.38,2,0.84,25.16,57.74,1910,,1002000020,MIXED,SIDEBLOCK,4,3,S1002393
182,1002394,15144.81,3786.42,3815.8,0.38,0.39,10.53,0.24,0.82,43.14,49,1915,,1002000021,MIXED,SIDEBLOCK,4,3,S1002394
183,1002395,15311.65,3062.33,3062.33,0.48,0.79,12.12,0.41,0.8,33.89,53.94,1915,,1002000022,MIXED,SIDEBLOCK,4,3,S1002395
184,1002396,16458.97,2351.27,2352.88,2.88,7,26.85,1.75,0.7,32.48,67.15,1905,,1002000024,MIXED,SIDEBLOCK,4,3,S1002396
185,1002397,11431.26,2286.47,2298.09,1,0.77,14.36,0.34,0.77,23.33,60.18,1910,,1002000026,MIXED,SIDEBLOCK,4,3,S1002397
186,1002398,15397.76,2199.71,2217.36,1.53,5.82,16.04,1.09,0.68,23.39,62.56,1910,,1002000028,MIXED,SIDEBLOCK,4,3,S1002398
187,1002399,15879.44,2268.49,2273.87,1.83,6,17.06,1.37,0.68,25,63.31,1910,,1002000029,MIXED,SIDEBLOCK,4,3,S1002399
188,1002400,4063.37,812.67,812.67,0.77,3.07,20.95,1.4,0.86,16.14,45.21,1900,,1002000032,MIXED,CORNERBLOCK,4,0,S1002400
189,1002401,15919.81,2653.3,2653.3,1.79,2.41,27.96,1.27,0.8,34.22,64.66,1910,,1002000033,MIXED,SIDEBLOCK,4,0,S1002401
190,1002402,18847.59,3141.34,3148.44,1.44,1.42,26.18,0.58,0.89,46.42,69.91,1910,,1002010001,MIXED,CORNERBLOCK,4,0,S1002402
191,1002403,51168.89,8528.24,8538.46,3.87,4.76,38.09,1.31,0.69,57.71,69.51,1959,,1002010004,OTHER,MIDBLOCK,4,0,S1002403
192,1002404,10575.53,2115.11,2115.11,0.3,0.12,8.37,0.12,0.79,23.23,40.32,1910,,1002010006,MIXED,SIDEBLOCK,4,3,S1002404
193,1002405,13304.18,2217.36,2217.36,1.19,3.79,13.42,0.74,0.83,25.23,53.77,1915,,1002010007,MIXED,SIDEBLOCK,4,3,S1002405
194,1002406,12884.39,2147.4,2147.4,1.38,3.83,13.45,0.75,0.82,25.23,53.77,1910,,1002010008,MIXED,SIDEBLOCK,4,3,S1002406
195,1002407,11894.11,2378.82,2378.82,0.41,0.2,9.64,0.15,0.82,25.33,55.17,1900,,1002010009,MIXED,SIDEBLOCK,4,3,S1002407
196,1002408,9391.5,1878.3,1878.3,2.34,0.38,21.14,0.23,0.87,25.23,56.13,1915,,1002010010,MIXED,SIDEBLOCK,4,3,S1002408
197,1002409,5987.42,1197.48,1197.48,0.92,3.6,14.94,0.99,0.95,25.33,50.18,1920,,1002010011,MIXED,SIDEBLOCK,4,3,S1002409
198,1002410,10223.01,3407.64,3409.47,0.94,0.64,26.19,0.44,0.98,47.15,38.77,1958,,1002010013,COMMERCIAL,CORNERBLOCK,5,3,S1002410
199,1002411,21942.53,3134.66,3138,4.67,6.17,47.01,1.4,0.81,40.16,68.5,1910,,1002010014,MIXED,SIDEBLOCK,5,3,S1002411
200,1002412,2599.48,866.49,866.49,0.26,0,7.27,0,0.88,17.49,30.01,1915,,1002010017,MIXED,SIDEBLOCK,5,3,S1002412
201,1002413,2228.13,742.71,742.71,0.24,0.07,6.79,0.02,0.85,15.22,29.99,1915,,1002010017,MIXED,SIDEBLOCK,5,3,S1002413
202,1002414,40812.62,6802.14,6810.86,3.55,3.02,58.33,1.48,0.85,81.53,72.97,1915,,1002010018,COMMERCIAL,CORNERBLOCK,4,3,S1002414
203,1002415,50018.55,7145.72,7179.52,9.71,6.2,76.89,1.73,0.99,75.79,82.09,1950,,1002017501,COMMERCIAL,SIDEBLOCK,4,0,S1002415
204,1002417,10882.3,2720.68,2728.65,0.61,0.3,11.46,0.18,0.8,26.97,39.62,1915,,1002010026,MIXED,SIDEBLOCK,4,0,S1002417
205,1002418,10780.05,1796.71,1802.95,4.28,5,26.28,1.13,0.7,23.33,62.51,1915,,1002010027,MIXED,SIDEBLOCK,4,0,S1002418
206,1002419,11232.13,1872.06,1875.61,0.44,4.15,11.78,1.05,0.89,29.07,56.64,1890,,1002010028,OTHER,SIDEBLOCK,4,0,S1002419
207,1002420,9369.97,1561.63,1566.15,4.93,5.5,38.98,1.9,0.85,24.05,61.94,1910,,1002010029,MIXED,CORNERBLOCK,4,0,S1002420
208,1002421,16525.28,2360.74,2365.37,2.4,5,23.39,1.18,0.74,42.75,64.17,1910,,1002010030,MIXED,SIDEBLOCK,4,0,S1002421
209,1002422,12448.45,2074.74,2088.2,0.63,2.29,11.84,0.43,0.79,22.93,66.28,1915,,1002010033,MIXED,SIDEBLOCK,4,0,S1002422
210,1002423,11608.87,1658.39,1663.02,4.01,3.33,23.78,0.63,0.7,21.13,78.45,1910,,1002010034,MIXED,SIDEBLOCK,4,0,S1002423
211,1002424,13321.62,2220.38,2233.51,3.45,0.59,26.2,0.35,0.74,34.48,72.89,1915,,1002020002,MIXED,SIDEBLOCK,4,0,S1002424
212,1002425,5425.01,1085,1087.15,2.22,5.73,36.99,2.76,0.95,25.33,41.59,1910,,1002020011,COMMERCIAL,SIDEBLOCK,4,3,S1002425
213,1002426,5408.86,1802.95,1802.95,0.89,0.39,24.23,0.37,0.99,36.71,36.77,1910,,1002020012,MIXED,CORNERBLOCK,4,3,S1002426
214,1002427,3767.36,941.84,941.84,1.51,4.21,20,1.2,0.9,19.26,36.34,1910,,1002020014,MIXED,SIDEBLOCK,4,3,S1002427
215,1002428,76773.52,8530.39,8530.39,25.73,5.78,287.46,3.34,0.93,71.78,110.3,1923,,1002020018,COMMERCIAL,CORNERBLOCK,4,0,S1002428
216,1002429,7491.67,1248.61,1248.61,1.87,6.5,40.46,3.58,0.93,25.23,55.832699,1915,,1002020023,COMMERCIAL,MIDBLOCK,4,0,S1002429
217,1002430,46995.19,9399.15,9450.7,3.76,5.39,82.42,1.55,0.97,75.69,53.15,1960,,1002020025,MIXED,MIDBLOCK,4,0,S1002430
218,1002431,8223.62,2055.9,2055.9,0.71,0.28,19.88,0.25,0.66,17.98,50.58,1915,,1002020028,MIXED,SIDEBLOCK,4,0,S1002431
219,1002432,8202.09,2050.52,2050.52,0.74,0.21,20.64,0.21,0.66,17.98,50.71,1920,,1002020029,MIXED,SIDEBLOCK,4,0,S1002432
220,1002433,9709.04,1941.81,1942.88,2.68,0.43,31.52,0.19,0.65,16.24,54.22,1910,,1002020030,MIXED,SIDEBLOCK,4,0,S1002433
221,1002434,194589.78,21621.12,21673.11,12.19,5.3,123.12,2,0.8,117.09,81.34,1985,,1002027501,RESIDENTIAL,ENDBLOCK,4,0,S1002434
222,1002602,9273.1,2318.33,2319.62,4.33,2.24,104.95,1.89,0.79,23.39,26.71,1915,,1002030002,COMMERCIAL,CORNERBLOCK,4,3,S1002602
223,1002603,28992.56,4832.13,4838.37,5.67,5.78,69.26,1.95,0.91,50.3,52.74,1915,,1002030002,COMMERCIAL,CORNERBLOCK,4,3,S1002603
224,1002604,19654.88,9827.44,9827.44,0.83,0.5,22.92,0.39,0.89,87.37,12.55,1958,,1002030005,OTHER,SIDEBLOCK,4,0,S1002604
225,1002605,8266.68,1653.34,1657.64,0.41,0.11,11.33,0.05,0.91,26.21,55.49,1900,,1002030016,MIXED,SIDEBLOCK,4,1,S1002605
226,1002606,27754.72,4625.79,4625.79,3.8,1.03,43.41,0.58,0.92,47.31,76.57,1910,,1002030017,COMMERCIAL,CORNERBLOCK,4,1,S1002606
227,1002608,16565.64,2761.26,2782.47,0.51,0.79,13.08,0.37,0.78,25.23,76.87,1915,,1002030020,COMMERCIAL,SIDEBLOCK,4,1,S1002608
228,1002609,33551.08,5591.85,5591.85,4.97,2.79,46.17,1.13,0.93,50.56,75.49,1920,,1002030021,COMMERCIAL,SIDEBLOCK,4,1,S1002609
229,1002610,6793.31,2264.51,2264.51,0.46,0.35,11.65,0.29,0.77,23.39,32.97,1915,,1002030023,COMMERCIAL,SIDEBLOCK,4,1,S1002610
230,1002611,11942.55,2388.51,2389.59,1.4,2.28,22.7,0.98,0.83,27.07,45.52,1915,,1002030024,MIXED,SIDEBLOCK,4,1,S1002611
231,1002612,9569.11,3189.99,3234.55,0.48,0.39,12.18,0.36,0.75,26.9,35.13,1915,,1002030025,COMMERCIAL,SIDEBLOCK,4,1,S1002612
232,1002613,48163.07,6880.5,6899.66,11.52,3.88,97.3,1.83,0.86,48.88,87.205929,1920,,1002030026,COMMERCIAL,SIDEBLOCK,4,0,S1002613
233,1002614,29573.82,7393.51,7394.8,2.86,2.67,75.58,2.23,0.99,74.31,43.53,1920,,1002030031,MIXED,CORNERBLOCK,4,0,S1002614
234,1002615,48146.92,6878.24,6888.9,7.58,5.08,57.14,1.47,0.94,73.95,84.05,1920,,1002040001,COMMERCIAL,SIDEBLOCK,5,3,S1002615
235,1002616,13648.63,2274.73,2276.56,0.78,0.33,11.07,0.19,0.83,25.33,50.1,1915,,1002040004,MIXED,SIDEBLOCK,4,3,S1002616
236,1002617,23539.36,4707.91,4709.21,0.62,0.4,16.39,0.24,0.95,50.46,51.57,1920,,1002040005,MIXED,SIDEBLOCK,4,3,S1002617
237,1002618,50864.81,5086.48,5102.09,30.11,4.43,227.72,2.03,0.84,53.58,127.46,1920,,1002040016,OTHER,CORNERBLOCK,4,1,S1002618
238,1002619,32809.01,4687.03,4687.68,3.72,1.8,33.3,0.82,0.95,50.13,89.9,1915,,1002040020,COMMERCIAL,SIDEBLOCK,4,1,S1002619
239,1002620,28933.36,4133.34,4133.34,2.93,3.75,33.35,1.09,0.95,50.66,82.52,1900,,1002040022,INDUSTRIAL,SIDEBLOCK,4,0,S1002620
240,1002621,52678.53,6584.82,6603.65,22.3,8.31,164.74,2.67,0.97,72.21,90.74,1920,,1002040024,COMMERCIAL,SIDEBLOCK,4,0,S1002621
241,1002622,9267.72,1544.62,1544.62,3.43,5.9,43.03,2.65,0.83,20.77,55.29,1900,,1002040027,COMMERCIAL,CORNERBLOCK,4,3,S1002622
242,1002623,13993.07,2798.61,2798.61,0.56,0.65,15.23,0.54,0.98,43.31,59.86,1910,,1002040029,COMMERCIAL,SIDEBLOCK,4,3,S1002623
243,1002624,6539.07,1307.81,1307.81,0.45,0.72,11.01,0.47,0.85,20.21,61.13,1912,,1002040031,COMMERCIAL,SIDEBLOCK,5,3,S1002624
244,1002625,6942.72,1388.54,1388.54,0.48,0.39,10.62,0.23,0.87,22.01,61.03,1915,,1002040032,MIXED,SIDEBLOCK,5,3,S1002625
245,1002626,8137.51,1356.25,1356.25,3.81,8,26.76,1.9,0.86,20.93,62.26,1915,,1002040033,COMMERCIAL,SIDEBLOCK,5,3,S1002626
246,1002627,9165.46,1527.61,1528.47,3,6.7,22.63,1.77,0.83,20.57,63.29,1915,,1002040034,COMMERCIAL,SIDEBLOCK,5,3,S1002627
247,1002628,7319.45,1463.89,1463.89,1.03,1.6,26.75,1.22,0.82,19.82,61.09,1915,,1002040035,COMMERCIAL,CORNERBLOCK,5,3,S1002628
248,1002629,9948.53,2487.11,2489.15,0.35,2.52,8.73,1,1,50.3,45.46,1920,,1002050002,COMMERCIAL,CORNERBLOCK,5,3,S1002629
249,1002630,20104.27,3350.69,3355.65,2.63,2.53,29.57,1.05,0.71,44.72,64.74,1915,,1002050004,MIXED,SIDEBLOCK,5,3,S1002630
250,1002631,12701.4,2540.28,2540.28,0.48,0.58,11.87,0.33,0.8,25.16,55.82,1910,,1002050006,MIXED,SIDEBLOCK,5,3,S1002631
251,1002632,10252.61,2050.52,2050.52,1.02,0.38,20.81,0.24,0.79,23.39,58.53,1920,,1002050007,MIXED,SIDEBLOCK,5,3,S1002632
252,1002633,11172.93,1862.15,1862.15,1.08,4.1,14.47,0.93,0.87,25.07,45.88,1910,,1002050011,RESIDENTIAL,SIDEBLOCK,5,3,S1002633
253,1002634,3266.2,816.55,818.06,0.41,1.57,6.61,0.59,0.86,16.08,34.3,1910,,1002050012,MIXED,SIDEBLOCK,5,3,S1002634
254,1002635,3595.14,898.79,898.79,0.44,1.73,8.06,0.62,0.88,17.81,35.69,1910,,1002050013,MIXED,SIDEBLOCK,5,3,S1002635
255,1002636,4730.73,788.46,788.46,1.45,5.21,14.07,1.44,0.87,16.14,50.7,1900,,1002050014,MIXED,SIDEBLOCK,5,3,S1002636
256,1002638,3552.09,1184.03,1184.03,0.3,0.06,8.38,0.02,0.94,24.41,30.54,1910,,1002050016,MIXED,SIDEBLOCK,5,3,S1002638
257,1002639,15166.34,2527.69,2529.52,1.15,4.69,15.45,1,0.81,25.75,47.24,1915,,1002050017,MIXED,SIDEBLOCK,4,3,S1002639
258,1002640,10554,1759.04,1759.9,2.44,3.88,22.77,1.12,0.74,22.47,66.95,1910,,1002050018,MIXED,SIDEBLOCK,4,3,S1002640
259,1002641,10652.17,1775.51,1789.5,1.53,5.35,11.43,1.29,0.68,21.65,56.27,1915,,1002050020,MIXED,SIDEBLOCK,4,3,S1002641
260,1002642,12319.28,1759.9,1759.9,4.19,6.75,34.8,1.61,0.74,21.75,66.49,1900,,1002050023,MIXED,SIDEBLOCK,4,3,S1002642
261,1002644,15822.93,2260.42,2260.42,3.82,3,24.55,0.7,0.82,25.07,85.71,1910,,1002050028,COMMERCIAL,SIDEBLOCK,5,3,S1002644
262,1002645,39401.26,5628.77,5629.52,8.89,5.49,92.68,2.18,0.75,69.23,94.161405,1920,,1002050030,COMMERCIAL,CORNERBLOCK,5,3,S1002645
263,1002646,16013.99,2669.02,2669.45,2.52,1.82,31.32,1.21,1,50.52,71.22,1920,,1002050032,COMMERCIAL,SIDEBLOCK,5,3,S1002646
264,1002647,7077.26,2359.12,2362.68,0.62,1.62,17.24,0.68,0.97,48.72,30.72,1915,,1002050034,COMMERCIAL,SIDEBLOCK,5,3,S1002647
265,1002648,31960.71,6392.14,6401.83,3.1,2.92,41.29,1.11,0.9,69.78,64.06,1900,,1002060001,OTHER,SIDEBLOCK,5,3,S1002648
266,1002650,11482.39,1913.82,1932.12,0.76,2.32,13.63,0.57,0.73,22.93,62.02,1910,,1002060012,MIXED,SIDEBLOCK,5,3,S1002650
267,1002651,6592.89,1318.58,1318.58,0.68,2.5,14.15,0.76,0.94,25.56,60.81,1900,,1002060014,RESIDENTIAL,SIDEBLOCK,5,3,S1002651
268,1002652,15532.31,2218.87,2222.75,4.24,7.39,39.93,2.38,0.87,45.57,67.91,1910,,1002060016,MIXED,CORNERBLOCK,5,3,S1002652
269,1002653,9337.68,1867.54,1867.54,1.31,3.22,20.21,1.38,1,43.21,41.59,1910,,1002060017,MIXED,SIDEBLOCK,5,3,S1002653
270,1002654,4025.7,1006.42,1006.42,0.4,0.86,10.83,0.61,0.98,26.97,40.43,1910,,1002060020,MIXED,SIDEBLOCK,5,3,S1002654
271,1002655,12911.3,1844.5,1856.77,6.42,3.88,52.43,1.71,0.7,23.39,86.66,1910,,1002060021,MIXED,SIDEBLOCK,5,3,S1002655
272,1002656,8621.88,1436.98,1436.98,1.99,6.89,24.6,2.46,0.92,25.07,53.07,1920,,1002060023,MIXED,SIDEBLOCK,5,3,S1002656
273,1002657,7277.58,1819.42,1820.28,2.77,2.42,34.48,0.64,0.94,30.64,37.99,1947,,1002060024,OTHER,SIDEBLOCK,5,3,S1002657
274,1002658,21899.15,3649.82,3654.34,2.86,6.48,41.43,2.07,0.99,49.02,58.67,1915,,1002060026,MIXED,CORNERBLOCK,5,3,S1002658
275,1002659,8024.49,1604.9,1609.2,0.52,0.84,12.34,0.42,0.91,25.69,56.34,1915,,1002060028,MIXED,SIDEBLOCK,5,3,S1002659
276,1002660,9671.36,1934.27,1942.88,1.51,1.62,29.36,0.91,0.87,42.95,58.12,1910,,1002060029,MIXED,SIDEBLOCK,5,3,S1002660
277,1002661,9359.21,4679.61,4682.3,1.74,0.87,36.07,0.8,0.95,65.98,20.26,1910,,1002060031,COMMERCIAL,SIDEBLOCK,5,3,S1002661
278,1002662,5160.64,860.14,861.11,1.87,4.79,41.7,2.21,0.91,19.46,55.44,1910,,1002060034,MIXED,CORNERBLOCK,5,3,S1002662
279,1002663,12507.65,6253.83,6253.83,1.69,0.62,46.39,0.53,0.89,65.12,86.058793,1920,,1002070001,COMMERCIAL,CORNERBLOCK,6,3,S1002663
280,1002665,6781.26,1130.21,1130.21,1.82,6.07,31.46,1.18,0.99,29.2,49.42,1910,,1002070012,MIXED,SIDEBLOCK,5,3,S1002665
281,1002666,5570.32,1114.06,1114.06,1.77,1,24.5,0.77,0.95,23.85,49.25,1900,,1002070013,MIXED,CORNERBLOCK,5,3,S1002666
282,1002667,9719.8,1619.97,1619.97,1.73,4.44,26.01,1.16,0.98,32.15,51.08,1900,,1002070014,RESIDENTIAL,SIDEBLOCK,5,3,S1002667
283,1002668,5699.49,949.91,949.91,1.47,3.2,21.93,1.27,0.89,19.75,52.06,1900,,1002070015,MIXED,SIDEBLOCK,5,3,S1002668
284,1002669,48900.4,6985.77,6985.77,2.39,1.66,44.72,0.9,1,76.02,78.44,1900,,1002070017,COMMERCIAL,SIDEBLOCK,5,3,S1002669
285,1002670,43238.59,6177.08,6221.53,6.74,6.2,72.4,2.61,0.93,59.38,79.28,1900,,1002070020,COMMERCIAL,CORNERBLOCK,6,3,S1002670
286,1002672,22340.47,3191.5,3191.5,2.05,4.38,37.93,1.12,0.97,51.31,79.68,1920,,1002080004,COMMERCIAL,SIDEBLOCK,6,3,S1002672
287,1002673,86757.03,6673.62,6673.62,25.53,4.17,246.46,2.06,0.93,59.65,164.24,1900,,1002087501,MIXED,CORNERBLOCK,6,3,S1002673
288,1002674,7653.13,2551.04,2551.04,0.35,0,9.75,0,0.85,28.35,34.07,1915,,1002080013,COMMERCIAL,SIDEBLOCK,6,3,S1002674
289,1002675,93554.44,13364.89,13368.76,5.02,3.92,80.31,2.8,0.62,55.84,87.2,1915,,1002080019,COMMERCIAL,ENDBLOCK,5,3,S1002675
290,1002676,25725.72,3675.12,3681.25,2.33,3.59,28.82,1.32,0.88,37.43,81.39,1915,,1002080020,INDUSTRIAL,SIDEBLOCK,6,3,S1002676
291,1002677,17652.8,3530.56,3530.56,1.32,0.76,31.58,0.71,0.85,34.45,63.79,1907,,1002080021,OTHER,SIDEBLOCK,6,3,S1002677
292,1002678,40649.87,10162.52,10166.5,1.49,1.93,40.23,1.34,0.96,80.28,39.009062,1927,,1002090001,MIXED,CORNERBLOCK,5,3,S1002678
293,1002680,51198.49,7314.07,7314.07,2.67,4.86,31.54,0.92,0.69,75.33,83.514449,1915,,1002090005,COMMERCIAL,CORNERBLOCK,6,3,S1002680
294,1002681,14918.77,2486.46,2486.46,0.67,2.62,12.02,0.67,0.81,25.56,74.749852,1915,,1002090007,INDUSTRIAL,SIDEBLOCK,6,3,S1002681
295,1002682,10333.34,2583.34,2583.34,0.33,0,9.21,0,0.82,26.28,45.666388,1915,,1002090008,MIXED,SIDEBLOCK,6,3,S1002682
296,1002683,18083.35,2583.34,2583.34,3.19,3.12,34.41,0.47,0.82,26.64,90.842375,1895,,1002097502,MIXED,SIDEBLOCK,6,3,S1002683
297,1002684,16275.02,2325,2325,3.08,2.44,30.75,0.49,0.8,24.51,83.793269,1915,,1002090011,MIXED,SIDEBLOCK,6,3,S1002684
298,1002685,10467.89,2617.03,2621.01,3.07,0.07,29.82,0.04,0.8,26.44,47.346894,1915,,1002090012,COMMERCIAL,SIDEBLOCK,6,3,S1002685
299,1002686,6571.36,1642.89,1646.88,0.32,0.05,8.61,0.03,0.87,23.49,39.740148,1915,,1002090015,INDUSTRIAL,SIDEBLOCK,6,3,S1002686
300,1002687,135183.82,8449.02,8449.66,47.21,7.58,339.61,3.12,1,83.5,199.855893,1961,Holiday Inn Downtown Manhattan SoHo,1002090019,COMMERCIAL,CORNERBLOCK,6,3,S1002687
301,1002688,24127.28,6031.87,6043.93,0.93,1.68,21.27,1.16,0.94,68.27,39.771339,1915,,1002090021,COMMERCIAL,SIDEBLOCK,6,3,S1002688
302,1002689,10467.89,2093.58,2093.58,1.53,3.23,37.14,2.75,0.89,29.4,58.842577,1915,,1002090024,COMMERCIAL,CORNERBLOCK,6,3,S1002689
303,1002690,9730.57,1621.8,1625.35,2.21,7,22.62,1.62,0.84,22.08,67.560388,1915,,1002090025,INDUSTRIAL,SIDEBLOCK,6,3,S1002690
304,1002691,12432.3,4144.1,4144.1,0.66,0.72,18.16,0.67,0.92,50.62,34.359746,1915,,1002090026,MIXED,SIDEBLOCK,6,3,S1002691
305,1002692,119775.3,17110.73,17130.75,3.43,3.06,44.91,1.78,0.81,85.66,89.487475,1900,,1002090028,INDUSTRIAL,MIDBLOCK,6,3,S1002692
306,1002693,15467.72,2577.95,2577.95,0.44,0.69,12.17,0.53,0.8,26.12,76.09295,1910,,1002090032,MIXED,SIDEBLOCK,5,3,S1002693
307,1002694,15532.31,2588.72,2588.72,0.4,0.56,10.99,0.48,0.8,26.54,76.654384,1910,,1002090033,MIXED,SIDEBLOCK,5,3,S1002694
308,1002695,27727.81,4621.59,4682.3,1.3,0.44,18.6,0.32,0.59,29.04,75.155332,1915,,1002090034,COMMERCIAL,MIDBLOCK,6,3,S1002695
309,1002696,12284.3,2047.4,2053.21,1.41,2.59,23.66,0.93,0.85,24.84,68.439418,1915,,1002090035,MIXED,SIDEBLOCK,5,3,S1002696
310,1002697,32259.41,4608.46,4612.33,3.2,3.59,38.62,1.44,0.95,49.77,86.636457,1915,,1002097501,COMMERCIAL,SIDEBLOCK,5,3,S1002697
311,1002934,944695.41,58354.65,62947.29,69.43,5,513.08,3.41,0.89,191.83,245.44,1930,,1002260001,COMMERCIAL,ENDBLOCK,5,2,S1002934
312,1002935,6894.28,1378.86,1383.16,3.4,4.05,77.66,1.84,0.75,19.65,43.59,1920,,1002270001,MIXED,CORNERBLOCK,5,5,S1002935
313,1002936,5790.98,1447.74,1447.74,0.6,0.5,13.99,0.46,0.82,19.59,44.05,1910,,1002270002,MIXED,SIDEBLOCK,5,5,S1002936
314,1002937,8153.65,1630.73,1630.73,3.76,2.55,53.25,0.92,0.87,23.62,58.79,1920,,1002270003,MIXED,SIDEBLOCK,5,5,S1002937
315,1002938,1458.51,1458.51,1458.51,1.08,0.3,30.24,0.3,0.8,19,11.64,1920,,1002270004,COMMERCIAL,SIDEBLOCK,5,5,S1002938
316,1002939,2804,1402,1410.07,1.03,1.26,26.31,1.05,0.83,19.75,13.9,1920,,1002270006,COMMERCIAL,SIDEBLOCK,5,2,S1002939
317,1002940,8263.98,2754.7,2755.56,3.49,2.22,95.09,1.54,0.97,43.67,31.79,1910,,1002270007,COMMERCIAL,CORNERBLOCK,5,2,S1002940
318,1002942,10710.08,1784.98,1792.19,3.41,2.95,63.6,1.21,0.86,26.12,70.412542,1910,,1002270016,RESIDENTIAL,CORNERBLOCK,5,2,S1002942
319,1002943,3955.73,1318.58,1318.58,3.94,0.37,64.51,0.12,0.8,21.23,35.58,1900,,1002270019,MIXED,SIDEBLOCK,5,2,S1002943
320,1002944,6426.05,3213.02,3218.41,1.25,0.11,24.71,0.06,0.88,33.4,19.88,1920,,1002270020,COMMERCIAL,SIDEBLOCK,5,2,S1002944
321,1002945,5764.07,2882.03,2884.73,0.97,0.42,26.88,0.4,0.92,35.5,12.43,1920,,1002270022,COMMERCIAL,CORNERBLOCK,5,2,S1002945
322,1002947,13562.51,1695.31,1695.31,2.77,3.52,40.32,1.27,0.83,21.72,82.59,1910,,1002270055,RESIDENTIAL,CORNERBLOCK,5,2,S1002947
323,1002953,8882.91,1480.47,1482.73,1.95,4.35,30.89,1.95,0.83,22.44,62.88,1915,,1002280001,MIXED,CORNERBLOCK,5,5,S1002953
324,1002954,6070.84,1011.81,1011.81,1.58,4.62,14.28,1.24,0.84,17.91,60.57,1915,,1002280002,MIXED,SIDEBLOCK,5,5,S1002954
325,1002955,6148.88,1024.83,1033.33,0.82,5.12,11.88,1.37,0.85,18.27,57.35,1939,,1002280003,MIXED,SIDEBLOCK,5,5,S1002955
326,1002956,6264.59,1044.1,1044.1,0.37,0.88,9.71,0.69,0.88,19,60.11,1920,,1002280004,MIXED,SIDEBLOCK,5,5,S1002956
327,1002957,19940.12,3323.35,3331.43,2.98,4.32,29.59,1.31,0.95,43.7,68.62,1915,,1002280005,RESIDENTIAL,SIDEBLOCK,5,5,S1002957
328,1002958,4843.76,1210.94,1210.94,0.38,0.5,10.5,0.4,0.83,18.7,41.4,1920,,1002280009,MIXED,SIDEBLOCK,5,5,S1002958
329,1002959,10591.68,2118.34,2120.49,2.06,2.33,45.22,0.97,0.91,31.79,41.51,1920,,1002280010,MIXED,CORNERBLOCK,5,5,S1002959
330,1002960,28481.28,4068.75,4068.75,2.84,2.39,38.68,0.81,0.94,46.1,80.07,1915,,1002280011,RESIDENTIAL,SIDEBLOCK,5,5,S1002960
331,1002961,96385.34,10709.43,10710.08,8.46,3.36,85.02,1.75,0.94,72.51,114.858201,2007,,1002287502,MIXED,MIDBLOCK,5,5,S1002961
332,1002962,8202.09,1367.02,1367.02,3.02,4,49.48,1.46,0.83,19.49,70.77,1915,,1002280022,MIXED,CORNERBLOCK,5,2,S1002962
